Energy Monitor Ho_a Ho_g2 Ho_g1 Ho_b1 bragg Ho_b2 fluotot
7.918000000000000000e+03 1.003700000000000000e+06 1.138644159467114433e-07 -6.123414431895372215e-24 -2.481411858542604514e-22 9.829981553144971181e-07 6.377760082300797961e+01 2.114617841266965166e-07 1.380890704393741104e-03
7.919000000000000000e+03 1.002653000000000000e+06 1.424791456836441412e-07 -7.687604605177632948e-25 -2.652411494744516246e-22 7.022357647240086709e-07 6.370303823019344236e+01 1.066427743407161134e-06 1.370364423185286076e-03
7.920000000000000000e+03 1.002603000000000000e+06 1.424862511454113439e-07 2.849725022908226812e-08 2.849725022908198027e-08 1.021142927867610793e-06 6.356418081258040331e+01 -8.295610136585753098e-07 1.357466514662331080e-03
7.921000000000000000e+03 1.001161000000000000e+06 1.141531824409003971e-07 -8.849690138052371077e-24 -3.245793324113450191e-22 1.069702378298266400e-06 6.373889352276992071e+01 2.342885143866960292e-07 1.389386921783804501e-03
7.922000000000000000e+03 9.908680000000000000e+05 1.730084849127950684e-07 2.883474748546584474e-08 -3.446968829032791382e-22 9.231570123474220277e-07 6.368892616228961145e+01 -7.068471464258740608e-09 1.374552412632168040e-03
7.923000000000000000e+03 9.904230000000000000e+05 5.769540604656509218e-08 2.884770302328254940e-08 -3.742994252546469200e-22 1.434653069558858271e-06 6.383355883657750951e+01 -1.251589518047894947e-06 1.338821897310536876e-03
7.924000000000000000e+03 9.905230000000000000e+05 2.884479065244176254e-08 2.884479065244176585e-08 -4.105288830518984261e-22 1.122985885837764529e-06 6.382789956732774073e+01 -4.269394111361224473e-07 1.366954629019206599e-03
7.925000000000000000e+03 9.897330000000000000e+05 1.443390721105013799e-07 -2.324406162851877211e-24 -4.517531313101174728e-22 8.762952848477986889e-07 6.365499098987042004e+01 -1.629514987162764656e-07 1.349859002377410029e-03
7.926000000000000000e+03 9.891960000000000000e+05 1.733009145089258532e-07 -2.846288821136223002e-24 -4.936274783201992800e-22 9.201027190123429676e-07 6.332271908976235153e+01 -3.924908897862197253e-07 1.374853921770818194e-03
7.927000000000000000e+03 9.886310000000000000e+05 1.444999629357594877e-07 -1.586744719070110642e-24 -5.374713449210734989e-22 9.001724242629957875e-07 6.360660606602630907e+01 3.911041353983534734e-07 1.366536149483479640e-03
7.928000000000000000e+03 9.980830000000000000e+05 5.725261039698816733e-08 -6.154481073756328315e-24 -5.912286584809523151e-22 8.696978776872354574e-07 6.326088159639880359e+01 7.359823510006973811e-07 1.345579475855213699e-03
7.929000000000000000e+03 9.876360000000000000e+05 2.025037564446820664e-07 -7.571217390228839217e-24 -6.462858569392342827e-22 1.204591639673165384e-06 6.322325097310790198e+01 -2.937680844641023757e-07 1.381075618952732221e-03
7.930000000000000000e+03 9.972080000000000000e+05 2.578628101086805574e-07 -4.291191456136486908e-24 -7.014939489212290964e-22 9.998214748650528474e-07 6.295425306245724784e+01 -1.317731856070928465e-06 1.346760154350947186e-03
7.931000000000000000e+03 9.864880000000000000e+05 1.158510942715109384e-07 -3.043001805534490562e-24 -7.640131277588800474e-22 7.866421898573543163e-07 6.325320307056753677e+01 -7.380333140891907721e-08 1.318819894413313749e-03
7.932000000000000000e+03 9.848320000000000000e+05 1.450573730922054155e-07 -6.211487791976159079e-24 -8.366976587421995290e-22 1.038692342696910192e-06 6.307805821584715744e+01 -1.291333880509846815e-06 1.339314725760333427e-03
7.933000000000000000e+03 9.845250000000000000e+05 1.160820845440332019e-07 -3.465476967701498426e-24 -9.097268889754540754e-22 8.685716440965192813e-07 6.322503406818121618e+01 1.415075785874018516e-06 1.476854320611458056e-03
7.934000000000000000e+03 9.846210000000000000e+05 5.803538330266888299e-08 -4.841559775023476033e-24 -9.936925611342294111e-22 1.175401807432445995e-06 6.317299192038049682e+01 2.274707735546029844e-07 1.420851271707587521e-03
7.935000000000000000e+03 9.843580000000000000e+05 5.805088915095640116e-08 -2.364634146481622155e-24 -1.081223196752122837e-21 8.882627518529175113e-07 6.328963515034232046e+01 6.439936406929600964e-07 1.450691719882396362e-03
7.936000000000000000e+03 9.832630000000000000e+05 1.033741264244826056e-26 -1.119886369720723546e-24 -1.178060240307365832e-21 8.518613278628856475e-07 6.300977799506296151e+01 -6.073458896893399884e-07 1.344502945803920449e-03
7.937000000000000000e+03 9.828510000000000000e+05 2.034896439032976730e-07 -5.291526687438534629e-24 -1.289101309526854850e-21 7.356787867873041253e-07 6.325297628929133253e+01 1.704809734271824008e-06 1.481404607616012160e-03
7.938000000000000000e+03 9.825050000000000000e+05 1.744811185984513464e-07 2.908018643307521337e-08 -1.406856452767057309e-21 7.245812092311531063e-07 6.295405900210438688e+01 5.003059141050542795e-07 1.414751069969114820e-03
7.939000000000000000e+03 9.820540000000000000e+05 1.745612475775990127e-07 -4.298757715240791158e-24 -1.531379471584089639e-21 9.330406829615349485e-07 6.313924469147443830e+01 -3.251394616652803914e-08 1.392998755669241917e-03
7.940000000000000000e+03 9.810120000000000000e+05 1.456222175234786682e-07 -2.621366535833661096e-24 -1.667862296692565266e-21 9.918797482569749707e-07 6.302152536567254515e+01 4.363398417052230689e-07 1.397536421572823095e-03
7.941000000000000000e+03 9.801670000000000000e+05 1.748973097733053899e-07 -3.975191531217463879e-24 -1.819693394269420477e-21 1.078723681249934196e-06 6.313676278844999956e+01 -4.659425923192335700e-07 1.387518657534885175e-03
7.942000000000000000e+03 9.799860000000000000e+05 2.915493544951516838e-08 -9.853381171807420837e-25 -1.980579224272260704e-21 8.058901905767550832e-07 6.315094200450116801e+01 1.659236051163403398e-07 1.358182667915666447e-03
7.943000000000000000e+03 9.796400000000000000e+05 8.749569812817536265e-08 -4.918055004127429516e-24 2.916523270938962806e-08 8.868490219878538416e-07 6.283596950413733140e+01 -1.888562295757854068e-07 1.382140378098074135e-03
7.944000000000000000e+03 9.783190000000000000e+05 2.044322966230851144e-07 -7.587910231762706476e-24 -2.359928889727478133e-21 9.216297032471272186e-07 6.305298804361454046e+01 2.051484023170960821e-07 1.396272585935672645e-03
7.945000000000000000e+03 9.784350000000000000e+05 1.168046056055990195e-07 -3.985691118453606543e-24 -2.567860341892714318e-21 9.423792943065500432e-07 6.325892013115549872e+01 -1.261331924447901993e-07 1.372600121622797415e-03
7.946000000000000000e+03 9.781000000000000000e+05 8.763345845443790936e-08 1.115405823228896946e-24 -2.793033767971465619e-21 7.805398007643697735e-07 6.268324777322584396e+01 -7.981892654804258213e-07 1.408853900419183933e-03
7.947000000000000000e+03 9.778750000000000000e+05 1.753072442066434096e-07 -4.816058481032554454e-24 -3.049615381425890734e-21 8.005528398409182497e-07 6.280930748305679856e+01 -1.853338506961445318e-07 1.365205164259237266e-03
7.948000000000000000e+03 9.770090000000000000e+05 2.924377213662163705e-08 -7.147262325748602605e-24 2.924377213661831179e-08 9.823982637321160480e-07 6.281711702570414246e+01 1.582075320264171689e-06 1.432944834694463085e-03
7.949000000000000000e+03 9.764070000000000000e+05 1.170472090897692065e-07 2.926180227244229831e-08 -3.619277992677572409e-21 7.614121080095708473e-07 6.285891979150605380e+01 9.197952257082059487e-07 1.479915649928769924e-03
7.950000000000000000e+03 9.760920000000000000e+05 2.048987185634141260e-07 8.115476944957957745e-24 2.927124550905523057e-08 7.513102658897256088e-07 6.218959288014218600e+01 -1.239847053996862784e-06 1.403556222159383369e-03
7.951000000000000000e+03 9.753080000000000000e+05 1.757686509580270244e-07 -4.689777917816334752e-25 -4.289487057369397732e-21 6.602654310379236950e-07 6.253129983703462358e+01 6.798479054163279831e-07 1.459026276827424685e-03
7.952000000000000000e+03 9.742850000000000000e+05 1.466276734806990189e-07 -5.000727213606927588e-24 2.932553469613513053e-08 6.470424012633732251e-07 6.260798323848238311e+01 -2.986621059331053267e-08 1.382552333249508717e-03
7.953000000000000000e+03 9.744810000000000000e+05 1.172785454880231459e-07 -2.778009320047260002e-24 -5.090169902492134051e-21 9.416284600227149030e-07 6.257729585315210841e+01 4.116254531569377454e-07 1.411007500402777087e-03
7.954000000000000000e+03 9.733010000000000000e+05 1.174207303657494252e-07 2.287064931105471791e-24 -5.537566443960630096e-21 1.132077021493596912e-06 6.250576368530316529e+01 -2.633065293336343685e-07 1.427102201682723445e-03
7.955000000000000000e+03 9.725460000000000000e+05 1.762678283891676319e-07 -5.598427000806076857e-24 -6.037547328644990861e-21 9.607962551241678780e-07 6.245146092964093754e+01 -3.287530780258535342e-07 1.367544568585962869e-03
7.956000000000000000e+03 9.731390000000000000e+05 2.055204857682201735e-07 -8.456933815839284090e-24 -6.575552144787996094e-21 5.820491979356965970e-07 6.220016579156313696e+01 8.182137923182312414e-08 1.368766435216346245e-03
7.957000000000000000e+03 9.717690000000000000e+05 1.470073061161066565e-07 -5.962019122274265956e-24 -7.154961370833226583e-21 7.272709344187522574e-07 6.242671796559115904e+01 5.902460726154220845e-07 1.439642548795026658e-03
7.958000000000000000e+03 9.715730000000000000e+05 5.881478503710698002e-08 -9.202890356741888281e-24 2.940739251854570128e-08 7.170530537293815952e-07 6.213529810322368263e+01 7.549641965738433343e-07 1.435815939718369967e-03
7.959000000000000000e+03 9.602600000000000000e+05 2.082769249994793117e-07 -6.628002381815853986e-24 -8.476132541486003706e-21 8.245607822344812167e-07 6.233348089313619766e+01 6.082503494500548157e-07 1.506883552371234567e-03
7.960000000000000000e+03 9.610650000000000000e+05 2.081024696560586492e-07 -4.396165027935041553e-24 2.972892423657058468e-08 6.301529502619932417e-07 6.231060528778973406e+01 1.323533203627545924e-06 1.465041386378658494e-03
7.961000000000000000e+03 9.603510000000000000e+05 2.677592433837806397e-07 -7.191856575117830691e-24 -1.003707553046148874e-20 8.131190714299012322e-07 6.246457624487111104e+01 3.161835952608729467e-07 1.435933320213119389e-03
7.962000000000000000e+03 9.690870000000000000e+05 4.127596387114882554e-07 1.377506790184659689e-24 -1.091175103109287539e-20 6.493351063357265360e-07 6.183945642918040875e+01 -4.795338682837787571e-07 1.398223276135160615e-03
7.963000000000000000e+03 9.681510000000000000e+05 2.065793455772911699e-07 2.951133508247015814e-08 -1.187757393804081119e-20 6.121208581560682493e-07 6.181733946565788784e+01 1.209676002112978544e-07 1.441923832129495204e-03
7.964000000000000000e+03 9.581260000000000000e+05 1.789206966814087307e-07 -1.750422426839455765e-24 -1.291765645940292614e-20 9.411090938275258115e-07 6.185101789140748707e+01 -1.212120719151168374e-06 1.386038996958648259e-03
7.965000000000000000e+03 9.573830000000000000e+05 1.790595523720093591e-07 -3.818528429289447211e-24 -1.405287340580509561e-20 6.192878189393824163e-07 6.164107619994076259e+01 1.065721200118895952e-06 1.442473910650178852e-03
7.966000000000000000e+03 9.667780000000000000e+05 2.068727256929719319e-07 -4.426259650880779812e-24 -1.528450621839050904e-20 7.095393516268384354e-07 6.155065240580401564e+01 9.345120887728327805e-07 1.492586715874789525e-03
7.967000000000000000e+03 9.573630000000000000e+05 1.790632930545377491e-07 -2.912617748887423719e-24 -1.662021147865927410e-20 8.398022307602033140e-07 6.155491061890312920e+01 4.076681264393713705e-07 1.455038475479001519e-03
7.968000000000000000e+03 9.566460000000000000e+05 8.959874991824113758e-08 -1.411358560948561585e-24 -1.807113541267510167e-20 8.737628033063413904e-07 6.161441860261226822e+01 -1.069960163448870224e-06 1.429996048695128877e-03
7.969000000000000000e+03 9.556390000000000000e+05 1.793863283400650549e-07 -1.648615561050695183e-25 -1.964728478605104786e-20 7.419204887148251189e-07 6.175359678991406298e+01 8.770296433462478926e-08 1.376042626975247608e-03
7.970000000000000000e+03 9.547660000000000000e+05 2.992505867555880026e-08 -8.058987540179005037e-24 -2.136812337967550013e-20 1.005345015384424270e-06 6.110217511567937976e+01 -7.582036766895093767e-07 1.412911645366517156e-03
7.971000000000000000e+03 9.544960000000000000e+05 2.694017126764880316e-07 5.986704726144178922e-08 -2.322069346829780027e-20 8.530978282316406329e-07 6.074611009431515640e+01 -2.375649281819230897e-07 1.383976465066377856e-03
7.972000000000000000e+03 9.544950000000000000e+05 1.796013299478482615e-07 -7.179185380130628183e-24 -2.524656243868617318e-20 4.665212064077888768e-07 6.143573259221932403e+01 1.147915171188181635e-06 1.493983729616179049e-03
7.973000000000000000e+03 9.536730000000000000e+05 3.595122676820491263e-07 -6.874510464869031431e-24 -2.743848197381635494e-20 6.641311109734480701e-07 6.100627706604842615e+01 3.959752853674150714e-07 1.397753737392172339e-03
7.974000000000000000e+03 9.528130000000000000e+05 1.199455866846005239e-07 5.997279334230027519e-08 -2.980733353165828770e-20 8.527475655584572568e-07 6.073405487608141584e+01 -6.847024188570292793e-07 1.440996292032113713e-03
7.975000000000000000e+03 9.527960000000000000e+05 4.797909071226758792e-07 -2.442964231071224610e-24 -3.239648591493357163e-20 7.524804393015454000e-07 6.090223475017210575e+01 -5.207992634049670127e-07 1.455715599141893220e-03
7.976000000000000000e+03 9.523260000000000000e+05 3.000173109988446427e-07 -6.825531222125738258e-24 -3.520389704638882393e-20 6.703073995154541837e-07 6.048252654948878160e+01 3.133683895883031722e-07 1.535188580381089372e-03
7.977000000000000000e+03 9.517850000000000000e+05 1.801127055254825726e-07 -8.393928007882113815e-24 -3.824718851243774372e-20 7.556867908549129625e-07 6.029782602837008199e+01 -5.595786600969943731e-07 1.413134268768681274e-03
7.978000000000000000e+03 9.510380000000000000e+05 3.304659900926295969e-07 -1.478463220298117001e-24 -4.154067978896607355e-20 5.682677297659541724e-07 6.034664618340222120e+01 -4.368071547151466396e-07 1.438428327785010999e-03
7.979000000000000000e+03 9.508790000000000000e+05 1.201895449218189484e-07 -1.471584125690774706e-24 -4.512139737620938310e-20 7.131108162852085464e-07 6.025654964637240596e+01 1.274672475744741910e-07 1.440772169750303327e-03
7.980000000000000000e+03 9.500780000000000000e+05 1.503635942071523019e-07 -6.041077958912861200e-24 -4.901042088556569011e-20 4.461529936546394314e-07 6.010452649826798677e+01 5.559981388902901500e-07 1.453564865200541274e-03
7.981000000000000000e+03 9.493830000000000000e+05 3.310420707825127236e-07 -9.446540396879909439e-24 -5.322734292249728134e-20 7.057453894598427314e-07 6.025404374584703504e+01 2.624828906431368768e-07 1.484121792785417530e-03
7.982000000000000000e+03 9.490570000000000000e+05 2.709456409286872285e-07 3.010507121429857800e-08 3.010507121424078786e-08 7.642005739346524585e-07 5.997150255241788841e+01 2.942932428722293498e-07 1.500436749320648890e-03
7.983000000000000000e+03 9.490790000000000000e+05 3.612524804122131683e-07 -5.765413478955679177e-24 -6.274976137832112111e-20 6.515604705941438527e-07 5.975259183858209866e+01 1.704931969415556697e-07 1.523582336138507541e-03
7.984000000000000000e+03 9.483780000000000000e+05 2.108863765291898563e-07 3.012662521845568525e-08 -6.812387545267519048e-20 6.645618837421473632e-07 5.992043536147642158e+01 -2.820651412204020891e-08 1.441408383577008406e-03
7.985000000000000000e+03 9.473010000000000000e+05 1.508043830389103821e-07 2.682461641266672772e-25 3.016087660770813706e-08 8.995943691839396006e-07 5.972529645957137490e+01 8.308770698993775666e-08 1.491606152637869279e-03
7.986000000000000000e+03 9.458580000000000000e+05 2.416551200829601944e-07 1.092532037844962406e-24 3.020689001028976793e-08 9.107535134379346262e-07 5.945264351921079538e+01 -5.519198513104323577e-07 1.484366575109584288e-03
7.987000000000000000e+03 9.467170000000000000e+05 4.225127466814264633e-07 -2.659064905098853924e-24 -8.711437042608030528e-20 5.989833881245068441e-07 5.927728519294648635e+01 5.524284966373431925e-07 1.440768466183663327e-03
7.988000000000000000e+03 9.454010000000000000e+05 2.115504426164135635e-07 -1.372596928828429779e-24 -9.453653039635495243e-20 7.678292370000060870e-07 5.927272715885818855e+01 7.646815549507227647e-07 1.561242266509133350e-03
7.989000000000000000e+03 9.449990000000000000e+05 2.116404355983445480e-07 -5.096544415193851736e-24 -1.025859828406364265e-19 7.600897105104589850e-07 5.892155237686503000e+01 -6.719224924971051453e-08 1.533334955910003409e-03
7.990000000000000000e+03 9.444360000000000000e+05 3.932808273176492872e-07 -5.535459673714221423e-24 -1.113057051596373948e-19 4.322859208845735912e-07 5.906596739734851553e+01 -1.390010478975270696e-07 1.496131024230340761e-03
7.991000000000000000e+03 9.441690000000000000e+05 3.631311162060424269e-07 -2.694948701143887909e-24 3.026092635038278706e-08 5.448884947597193556e-07 5.888509834850302838e+01 -3.046280109671254668e-09 1.479607993907866787e-03
7.992000000000000000e+03 9.434160000000000000e+05 3.028507951044774516e-07 3.028507951044774119e-08 -1.309897756802665218e-19 1.078304076712557655e-06 5.875195750865831457e+01 -1.733900266056250975e-06 1.474429095966142992e-03
7.993000000000000000e+03 9.430700000000000000e+05 4.241466699184578192e-07 -7.210472773204253503e-24 -1.420835241325057547e-19 8.000794057801430868e-07 5.870009464855807124e+01 2.845497702957613560e-07 1.456943811169906242e-03
7.994000000000000000e+03 9.430980000000000000e+05 3.332482035649681063e-07 -4.939763708587107186e-24 -1.540955600288573075e-19 6.966122946513176722e-07 5.832664798764769643e+01 9.650816663528371511e-07 1.537486030083826723e-03
7.995000000000000000e+03 9.418570000000000000e+05 4.550281290805595116e-07 -4.802380838682394490e-24 -1.671088664414230534e-19 5.610201360934016819e-07 5.827365638693179761e+01 -2.379971207421192566e-07 1.474746166350093075e-03
7.996000000000000000e+03 9.416120000000000000e+05 3.034310158688352450e-07 2.162533109176628128e-24 -1.811961325982644350e-19 7.585681482288473393e-07 5.808173342957768170e+01 4.820247032079306385e-07 1.509114157423652224e-03
7.997000000000000000e+03 9.413230000000000000e+05 4.249338431123004733e-07 -1.695284361123703293e-24 -1.964632098930339698e-19 8.071776777453605084e-07 5.805666928233649315e+01 -7.681150350968149270e-07 1.518076154518687923e-03
7.998000000000000000e+03 9.403800000000000000e+05 3.949771065192490814e-07 3.030071605922923467e-24 -2.129859601339557306e-19 5.094066864366614216e-07 5.792831465429872395e+01 -8.522302129571141731e-07 1.513218060783940366e-03
7.999000000000000000e+03 9.400280000000000000e+05 3.343365455983378025e-07 -7.774449673392419528e-24 -2.308913859512069923e-19 8.722981880831694112e-07 5.781842525636837848e+01 -3.376231603503244657e-07 1.507401907177231565e-03
8.000000000000000000e+03 9.305150000000000000e+05 4.298694808788681944e-07 -3.783140570937038611e-24 -2.502602711147583412e-19 3.806468884477397079e-07 5.769418652060340946e+01 7.816987383603523200e-07 1.533559373035361158e-03
8.001000000000000000e+03 9.390010000000000000e+05 3.955571628023521230e-07 -3.287097877337703437e-24 -2.712308800957666145e-19 8.570454768172126382e-07 5.741620334797324432e+01 8.858162983125607607e-07 1.582532925950023680e-03
8.002000000000000000e+03 9.387800000000000000e+05 4.565195557760375454e-07 4.944437525981806943e-25 -2.939259628225216595e-19 7.740618575340246773e-07 5.702030874608772137e+01 -2.095631760298357943e-07 1.501949338503160217e-03
8.003000000000000000e+03 9.287830000000000000e+05 4.614333257299374858e-07 -4.490597261293955086e-24 -3.184974059465159509e-19 6.848697514356372646e-07 5.701088692475453712e+01 -1.105712232322443171e-06 1.462128398129592700e-03
8.004000000000000000e+03 9.380180000000000000e+05 3.655123279693383830e-07 -5.775606560350802953e-24 -3.450836849740602719e-19 6.042628002825389882e-07 5.664914532386514878e+01 5.619259341149888758e-07 1.565001950922050846e-03
8.005000000000000000e+03 9.279560000000000000e+05 3.694756463206691298e-07 -5.367232660959565600e-25 -3.738448907821463535e-19 6.286688321242440919e-07 5.680830726103775419e+01 -6.934507267470174066e-07 1.447266896275249551e-03
8.006000000000000000e+03 9.268570000000000000e+05 5.240444704137593306e-07 3.082614531845642693e-08 -4.049732330547627996e-19 6.683855399959560390e-07 5.681019201423605836e+01 -3.340782262371576924e-07 1.514796780948946897e-03
8.007000000000000000e+03 9.260650000000000000e+05 5.244926497754323332e-07 3.085250881031954862e-08 3.085250880988091129e-08 7.254927752458189416e-07 5.669795063001220825e+01 2.376962572998527791e-07 1.567924497740441148e-03
8.008000000000000000e+03 9.256100000000000000e+05 5.864858232486066529e-07 -9.511630957065592407e-24 -4.750706939769017666e-19 7.810102675211593540e-07 5.623916203827909754e+01 3.422218176825363200e-07 1.574097081924354666e-03
8.009000000000000000e+03 9.257480000000000000e+05 6.172614701069528337e-07 -4.798110373938108667e-24 3.086307350483318828e-08 6.188927214808863085e-07 5.615643532829228946e+01 -2.590572901532109569e-08 1.561980150105638562e-03
8.010000000000000000e+03 9.347520000000000000e+05 5.807499131931708509e-07 2.009857943802307224e-24 -5.570598877238407275e-19 6.455937448148427058e-07 5.570643106185855942e+01 -5.895403373680537375e-08 1.625029954469200131e-03
8.011000000000000000e+03 9.246620000000000000e+05 4.634898250078715602e-07 -3.447997637738922250e-24 3.089932166658830489e-08 5.596236707399477628e-07 5.558598723744263737e+01 -5.456485527347937304e-08 1.584362718485237851e-03
8.012000000000000000e+03 9.241230000000000000e+05 4.328428142141252112e-07 2.647083485553963814e-24 -6.529512326449807621e-19 4.582566032906859193e-07 5.572629413383057084e+01 8.740136648538744646e-08 1.507375100500684198e-03
8.013000000000000000e+03 9.235050000000000000e+05 5.259465684693485388e-07 -7.796146764112302188e-24 3.093803343866662016e-08 6.314164166826100295e-07 5.528969262475823143e+01 -2.009845819575776669e-07 1.612335612692948139e-03
8.014000000000000000e+03 9.227890000000000000e+05 9.907852329034202569e-07 3.096203852823187641e-08 -7.650494700629594484e-19 6.955313141760957513e-07 5.531861203434375085e+01 1.246962168213617547e-06 1.625507022732178546e-03
8.015000000000000000e+03 9.226220000000000000e+05 8.361263566537232203e-07 -4.570160460994838761e-24 -8.279910203251101415e-19 5.044383899517648805e-07 5.491874457957020184e+01 -1.617612435444827699e-06 1.527169306606606302e-03
8.016000000000000000e+03 9.218370000000000000e+05 6.508742868858594426e-07 -2.785963822245788982e-24 3.099401366033538487e-08 7.096490093220758710e-07 5.459035179440088115e+01 5.103015203964465893e-08 1.592472421914063090e-03
8.017000000000000000e+03 9.213620000000000000e+05 8.062598010957070873e-07 -3.644212924298551953e-24 -9.695423267132988290e-19 6.702153869887297740e-07 5.413896288466845874e+01 -7.942914539677541780e-07 1.528172422999863169e-03
8.018000000000000000e+03 9.209260000000000000e+05 5.274194514155162087e-07 -2.468642662862380060e-24 6.204934722430586862e-08 7.697186129511503238e-07 5.406123399961169440e+01 -3.990304118613132898e-07 1.594047730219367307e-03
8.019000000000000000e+03 9.206380000000000000e+05 5.586188211715291681e-07 -4.824742888579327521e-24 -1.134838451885511019e-18 7.221497774730456429e-07 5.400359118570624162e+01 -6.256030250818223819e-07 1.545667243802671762e-03
8.020000000000000000e+03 9.200380000000000000e+05 8.074200661898127126e-07 -5.682252594990878182e-24 -1.227586667078470754e-18 4.604327834239547450e-07 5.377891933400186275e+01 8.554220199235960812e-08 1.540153776257066707e-03
8.021000000000000000e+03 9.197370000000000000e+05 8.387490896077590508e-07 -1.192816185538755173e-23 -1.327786645681060945e-18 6.339463563049138602e-07 5.365951198168709624e+01 -2.009049627512149449e-07 1.571101303959721637e-03
8.022000000000000000e+03 9.185080000000000000e+05 6.532332870263513992e-07 -5.042500814695607229e-24 -1.436006640031962705e-18 6.419897275652369003e-07 5.327364101639736305e+01 -3.154388095704665704e-07 1.579735832458725514e-03
8.023000000000000000e+03 9.189760000000000000e+05 9.948961825833474770e-07 -2.499689508282447363e-24 -1.552896232117264123e-18 7.862790121023174373e-07 5.320994182793077698e+01 3.505570024282253028e-07 1.565873319869072813e-03
8.024000000000000000e+03 9.176560000000000000e+05 6.227045553329040556e-07 -4.190601962319045701e-24 -1.679136186064534443e-18 5.046135624973295392e-07 5.272165938726006118e+01 -1.024304632219354800e-07 1.597548536706566409e-03
8.025000000000000000e+03 9.170640000000000000e+05 8.100384955217333976e-07 6.231065350167178658e-08 -1.815448760399694744e-18 6.301405026190842822e-07 5.269116598830498077e+01 -1.596028948563753817e-06 1.551691048825380812e-03
